id_number,org_size_1_99,org_size_100_499,org_size_500_999,org_size_1000_4999,org_size_greaterthan_5000,Has_Website,Number_of_Vehicles__c,Segment_E,SegmentE3,SegmentA1,SegmentA2,US_Country,CA_Country,Industry,billingstatecode,total_engagements,first_engagement_date,last_engagement_date,engagement_length_days,engagement_count_lag_1,engagement_count_lag_2,engagement_count_lag_5,engagement_count_lag_7,engagement_count_rolling_avg_7,rolling_std_7_x,rolling_median_7_x,weekly_engagement_rate,cumulative_engagement_count,days_since_last_engagement,prev_engagement_type_0,prev_engagement_type_Campaign - Mailer,prev_engagement_type_Campaign - Other,prev_engagement_type_Campaign - Referral Program,prev_engagement_type_Campaign - Webinar,prev_engagement_type_Event - Roadshow,prev_engagement_type_Field Event,prev_engagement_type_Field Marketing,prev_engagement_type_GC,prev_engagement_type_Inbound Leads,prev_engagement_type_Partners,prev_engagement_type_SB,prev_engagement_type_webpage visit from ads,prev_engagement_type_webpage visits,avg_time_between_engagements,most_common_engagement_type_Campaign - Mailer,most_common_engagement_type_Campaign - Other,most_common_engagement_type_Campaign - Referral Program,most_common_engagement_type_Campaign - Webinar,most_common_engagement_type_Field Event,most_common_engagement_type_GC,most_common_engagement_type_Inbound Leads,most_common_engagement_type_Partners,most_common_engagement_type_webpage visit from ads,most_common_engagement_type_webpage visits,total_actions,first_action_date,last_action_date,click_count,reply_count,email_interaction_length_days,action_count_lag_1,action_count_lag_2,action_count_lag_5,action_count_lag_7,action_count_rolling_avg_7,rolling_std_7_y,rolling_median_7_y,weekly_interaction_rate,cumulative_action_count,cumulative_click_count,cumulative_reply_count,days_since_last_action,avg_time_between_interactions,total_intents,first_intent_date,last_intent_date,intent_length_days,intent_count_lag_1,intent_count_lag_2,intent_count_lag_5,intent_count_lag_7,intent_count_rolling_avg_7,rolling_std_7,rolling_median_7,weekly_intent_rate,cumulative_intent_count,days_since_last_intent,prev_bucket_0,prev_bucket_Brand,prev_bucket_Competitor,prev_bucket_Compliance,prev_bucket_Industrial,prev_bucket_Procurement,prev_bucket_Safety,prev_bucket_Telematics,avg_time_between_intents,most_common_intent_Brand,most_common_intent_Competitor,most_common_intent_Compliance,most_common_intent_Industrial,most_common_intent_Procurement,most_common_intent_Safety,most_common_intent_Telematics,D&B_Score,target_met
314,0,0,1,0,0,1,175.0,0,1,0,0,1,0,WholesaleTrade,NJ,136,2021-05-13,2024-02-28,1021,0.9926470588235294,0.9852941176470589,0.9632352941176471,0.9485294117647058,0.9558823529411765,0.0,0.9558823529411765,0.9558823529411765,68.5,7.507352941176471,1,1,1,0,1,0,0,1,1,1,0,0,1,1,7.562962962962963,0,0,0,0,0,0,0,0,1,0,27,2021-10-20 19:42:07+00:00,2024-02-27 22:22:49+00:00,11,16,860,0.9629629629629629,0.9259259259259259,0.8148148148148148,0.7407407407407407,1.0,0.0,1.0,1.0,14.0,7.148148148148148,6.851851851851852,33.37093678215174,32.69230769230769,62,2021-02-02,2024-01-31,1093,0.9838709677419355,0.967741935483871,0.9193548387096774,0.8870967741935484,0.9032258064516129,0.0,0.9032258064516129,0.9032258064516129,31.5,17.629032258064516,1,0,1,1,1,1,1,1,17.918032786885245,0,0,0,0,1,0,0,HIGH,1
315,0,0,0,0,1,1,2800.0,1,0,0,0,1,0,WholesaleTrade,VA,290,2021-04-24,2024-03-06,1047,0.996551724137931,0.993103448275862,0.9827586206896551,0.9758620689655172,0.9793103448275862,0.0,0.9793103448275862,0.9793103448275862,145.5,3.610344827586207,1,1,1,0,1,0,1,1,1,1,0,1,1,1,3.6228373702422147,0,0,0,0,0,0,0,0,1,0,20,2021-06-25 19:45:40+00:00,2022-11-10 13:29:42+00:00,2,18,502,0.95,0.9,0.75,0.65,1.0,0.0,1.0,1.0,10.5,1.85,8.65,27.300764655904846,26.05263157894737,410,2021-02-01,2024-03-03,1126,0.9975609756097561,0.9951219512195122,0.9878048780487805,0.9829268292682927,0.9853658536585366,0.0,0.9853658536585366,0.9853658536585366,205.5,2.7463414634146344,1,1,1,1,0,1,1,1,2.7530562347188265,0,0,0,0,1,0,0,HIGH,1
1300,1,0,0,0,0,1,50.0,0,0,0,1,1,0,WholesaleTrade,IL,7,2021-07-15,2023-10-16,823,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,4.0,117.57142857142857,1,0,0,0,0,0,0,0,0,0,0,0,1,0,137.16666666666666,0,0,0,0,0,0,0,0,1,0,2,2021-04-20 18:23:26+00:00,2021-04-20 18:23:26+00:00,1,1,0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.5,1.0,25.50764655904843,0.0,45,2021-05-19,2024-03-01,1017,0.9777777777777777,0.9555555555555556,0.8888888888888888,0.8444444444444444,0.8666666666666667,0.0,0.8666666666666667,0.8666666666666667,23.0,22.6,1,0,1,1,1,1,1,1,23.113636363636363,0,0,0,0,0,1,0,HIGH,0
1403,1,0,0,0,0,1,21.0,0,0,0,0,1,0,WholesaleTrade,KS,6,2021-09-13,2023-11-15,793,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,3.5,132.16666666666666,1,0,0,0,0,0,0,0,0,1,0,0,1,0,158.6,0,0,0,0,0,0,0,0,1,0,1,2021-06-15 13:51:23+00:00,2021-06-15 13:51:23+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,22,2021-03-09,2023-12-13,1009,0.9545454545454546,0.9090909090909091,0.7727272727272727,0.6818181818181818,0.7272727272727273,0.0,0.7272727272727273,0.7272727272727273,11.5,45.86363636363637,1,0,0,0,0,1,1,1,48.04761904761905,0,0,0,0,0,1,0,HIGH,0
2226,0,0,0,0,0,1,170.0,0,1,0,0,1,0,WholesaleTrade,OH,19,2022-10-13,2023-09-05,327,0.9473684210526315,0.8947368421052632,0.7368421052631579,0.631578947368421,0.6842105263157895,0.0,0.6842105263157895,0.6842105263157895,10.0,17.210526315789473,1,1,1,0,0,0,0,0,0,0,0,0,1,1,18.166666666666668,0,0,0,0,0,0,0,0,1,0,44,2022-04-12 13:52:25+00:00,2022-04-25 15:50:27+00:00,44,0,13,0.9772727272727273,0.9545454545454546,0.8863636363636364,0.8409090909090909,1.0,0.0,1.0,1.0,22.5,22.5,0.0,1.386711207229474,0.23255813953488372,60,2021-02-03,2024-02-27,1119,0.9833333333333333,0.9666666666666667,0.9166666666666666,0.8833333333333333,0.9,0.0,0.9,0.9,30.5,18.65,1,0,1,1,0,1,1,1,18.966101694915253,0,0,0,0,0,1,0,HIGH,0
2796,0,0,0,1,0,1,158.0,1,0,0,0,1,0,WholesaleTrade,TX,402,2021-04-30,2024-03-05,1040,0.9975124378109452,0.9950248756218906,0.9875621890547264,0.9825870646766169,0.9850746268656716,0.0,0.9850746268656716,0.9850746268656716,201.5,2.5870646766169156,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2.5935162094763093,0,0,0,0,0,0,0,0,1,0,8,2021-05-18 12:26:11+00:00,2023-01-17 16:57:55+00:00,2,6,609,0.875,0.75,0.375,0.125,1.0,0.0,1.0,1.0,4.5,1.0,3.5,82.37691163976211,86.85714285714286,1802,2021-04-29,2024-03-04,1040,0.9994450610432852,0.9988901220865705,0.9972253052164262,0.9961154273029966,0.9966703662597114,0.0,0.9966703662597114,0.9966703662597114,901.5,0.5771365149833518,1,1,1,1,1,1,1,1,0.5774569683509162,0,0,0,0,1,0,0,HIGH,0
2797,0,0,0,0,0,1,300.0,0,1,0,0,1,0,WholesaleTrade,TX,2,2022-12-13,2023-02-21,70,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,35.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,70.0,0,0,0,0,0,0,0,0,1,0,4,2020-04-06 19:34:26+00:00,2021-08-26 13:46:32+00:00,1,3,506,0.75,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.5,0.5,2.0,139.00382327952423,168.33333333333334,1,2023-02-22,2023-02-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,101.44563358772535,0,0,0,0,0,1,0,HIGH,0
2998,1,0,0,0,0,1,28.0,0,0,0,0,1,0,WholesaleTrade,WI,1,2024-02-01,2024-02-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,1,2023-10-04 15:07:19+00:00,2023-10-04 15:07:19+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,1,2023-01-10,2023-01-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,101.44563358772535,0,0,0,0,0,0,1,HIGH,0
3010,0,0,0,0,0,1,35.0,0,0,0,1,1,0,WholesaleTrade,WI,5,2023-07-03,2023-12-06,156,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,39.0,0,0,0,0,0,0,0,0,0,1,1,2020-08-11 20:23:48+00:00,2020-08-11 20:23:48+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,10,2022-07-22,2023-12-01,497,0.9,0.8,0.5,0.3,0.4,0.0,0.4,0.4,5.5,49.7,1,0,0,0,0,1,1,1,55.22222222222222,0,0,0,0,0,1,0,HIGH,0
174,0,0,0,0,0,1,66.0,0,0,0,1,1,0,Utilities,UT,9,2021-05-11,2023-10-23,895,0.8888888888888888,0.7777777777777778,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,5.0,99.44444444444444,1,0,0,0,0,0,0,0,1,0,0,0,1,0,111.875,0,0,0,0,0,0,0,0,1,0,12,2020-12-21 14:28:46+00:00,2024-02-28 18:37:13+00:00,4,8,1164,0.9166666666666666,0.8333333333333334,0.5833333333333334,0.4166666666666667,1.0,0.0,1.0,1.0,6.5,2.75,3.75,100.8346077598414,105.36363636363636,12,2021-04-07,2024-01-25,1023,0.9166666666666666,0.8333333333333334,0.5833333333333334,0.4166666666666667,0.5,0.0,0.5,0.5,6.5,85.25,1,0,0,1,0,1,1,1,93.0,0,0,0,0,1,0,0,HIGH,1
178,0,0,0,0,0,1,90.0,1,0,0,0,1,0,Utilities,TX,3,2021-07-23,2023-08-14,752,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,250.66666666666666,1,0,0,0,0,0,0,0,0,0,0,0,1,0,376.0,0,0,0,0,0,0,0,0,1,0,5,2020-03-27 18:49:54+00:00,2020-06-22 15:25:40+00:00,1,4,86,0.8,0.6,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.8,2.2,27.20305862361937,21.25,19,2021-08-03,2023-12-09,858,0.9473684210526315,0.8947368421052632,0.7368421052631579,0.631578947368421,0.6842105263157895,0.0,0.6842105263157895,0.6842105263157895,10.0,45.1578947368421,1,0,0,0,0,1,1,0,47.666666666666664,0,0,0,0,1,0,0,HIGH,1
269,1,0,0,0,0,1,38.0,0,0,0,1,0,1,Utilities,ON,17,2021-12-02,2023-08-17,623,0.9411764705882353,0.8823529411764706,0.7058823529411765,0.5882352941176471,0.6470588235294118,0.0,0.6470588235294118,0.6470588235294118,9.0,36.64705882352941,1,0,0,0,0,0,0,0,0,1,0,0,1,1,38.9375,0,0,0,0,0,0,0,0,1,0,14,2023-06-07 17:22:48+00:00,2024-02-15 17:04:22+00:00,1,13,252,0.9285714285714286,0.8571428571428571,0.6428571428571429,0.5,1.0,0.0,1.0,1.0,7.5,0.21428571428571427,7.285714285714286,21.358235222721202,19.076923076923077,1,2024-01-31,2024-01-31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,101.44563358772535,0,0,0,0,1,0,0,HIGH,1
293,1,0,0,0,0,1,1.2412536235234216e+16,0,1,0,0,1,0,Utilities,SC,796,2021-04-09,2024-03-06,1062,0.9987437185929648,0.9974874371859297,0.9937185929648241,0.9912060301507538,0.992462311557789,0.0,0.992462311557789,0.992462311557789,398.5,1.3341708542713568,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1.3358490566037735,0,0,0,0,0,0,0,0,0,1,8,2021-03-26 12:31:46+00:00,2024-02-15 14:10:18+00:00,2,6,1056,0.875,0.75,0.375,0.125,1.0,0.0,1.0,1.0,4.5,1.875,2.625,138.0019116397621,150.42857142857142,70,2021-02-22,2024-02-05,1078,0.9857142857142858,0.9714285714285714,0.9285714285714286,0.9,0.9142857142857143,0.0,0.9142857142857143,0.9142857142857143,35.5,15.4,1,0,1,1,0,1,1,1,15.623188405797102,0,0,0,0,0,1,0,HIGH,1
1717,1,0,0,0,0,1,20.0,0,0,0,0,1,0,Utilities,MN,2,2022-05-30,2022-06-24,25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,12.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25.0,0,0,0,0,0,0,0,0,1,0,2,2021-02-08 15:22:46+00:00,2021-02-11 16:32:41+00:00,0,2,3,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,1.5,27.00764655904843,3.0,41,2021-03-03,2024-01-14,1047,0.975609756097561,0.9512195121951219,0.8780487804878049,0.8292682926829268,0.8536585365853658,0.0,0.8536585365853658,0.8536585365853658,21.0,25.536585365853657,1,0,1,1,0,1,1,1,26.175,0,0,0,0,1,0,0,HIGH,0
1779,1,0,0,0,0,1,50.0,0,0,0,1,1,0,Utilities,MO,7,2021-08-06,2024-01-08,885,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,4.0,126.42857142857143,1,0,0,1,0,0,0,0,1,0,0,0,1,0,147.5,0,0,0,0,0,0,0,0,1,0,1,2023-08-29 18:33:58+00:00,2023-08-29 18:33:58+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,42,2021-06-22,2024-01-31,953,0.9761904761904762,0.9523809523809523,0.8809523809523809,0.8333333333333334,0.8571428571428571,0.0,0.8571428571428571,0.8571428571428571,21.5,22.69047619047619,1,0,1,1,0,1,1,0,23.24390243902439,0,0,0,0,1,0,0,HIGH,0
1941,1,0,0,0,0,1,4.0,0,0,1,0,1,0,Utilities,NJ,11,2021-06-09,2023-04-07,667,0.9090909090909091,0.8181818181818182,0.5454545454545454,0.36363636363636365,0.45454545454545453,0.0,0.45454545454545453,0.45454545454545453,6.0,60.63636363636363,1,0,0,0,0,0,0,0,0,1,0,0,1,0,66.7,0,0,0,0,0,0,0,0,1,0,1,2021-06-09 17:36:38+00:00,2021-06-09 17:36:38+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,20,2021-08-04,2024-02-13,923,0.95,0.9,0.75,0.65,0.7,0.0,0.7,0.7,10.5,46.15,1,1,1,0,0,1,1,1,48.578947368421055,0,0,0,0,0,1,0,HIGH,0
53,1,0,0,0,0,0,10.0,0,0,1,0,1,0,Unknown,PA,4,2023-03-20,2024-02-13,330,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,82.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,110.0,0,0,0,0,0,0,1,0,0,0,3,2024-01-09 15:26:30+00:00,2024-02-21 18:56:14+00:00,1,2,43,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.6666666666666666,1.3333333333333333,31.338431039365616,21.5,1,2021-11-05,2021-11-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,101.44563358772535,0,0,0,0,0,1,0,HIGH,1
54,1,0,0,0,0,1,10.0,0,0,0,0,1,0,Unknown,TX,2,2022-02-14,2023-09-22,585,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,292.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,585.0,0,0,0,0,0,0,0,0,1,0,2,2020-02-27 21:14:55+00:00,2020-02-27 21:14:55+00:00,1,1,0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.5,1.0,25.50764655904843,0.0,16,2021-02-07,2023-12-21,1047,0.9375,0.875,0.6875,0.5625,0.625,0.0,0.625,0.625,8.5,65.4375,1,0,1,0,0,1,1,1,69.8,0,0,0,0,1,0,0,MEDIUM,1
99,1,0,0,0,0,1,28.0,0,0,1,0,1,0,Unknown,NJ,4,2022-05-31,2022-06-09,9,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.25,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3.0,0,0,0,0,0,0,0,0,1,0,8,2022-06-01 13:41:36+00:00,2022-09-07 19:11:14+00:00,1,7,98,0.875,0.75,0.375,0.125,1.0,0.0,1.0,1.0,4.5,0.125,4.375,18.501911639762106,13.857142857142858,1,2024-02-08,2024-02-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,101.44563358772535,0,0,0,0,0,0,1,HIGH,1
111,1,0,0,0,0,0,40.0,0,0,0,1,1,0,Unknown,CT,8,2022-08-11,2023-06-28,321,0.875,0.75,0.375,0.125,0.25,0.0,0.25,0.25,4.5,40.125,1,0,0,0,0,0,0,0,0,1,0,0,1,0,45.857142857142854,0,0,0,0,0,0,0,0,1,0,4,2023-06-28 17:59:01+00:00,2023-08-02 14:01:53+00:00,1,3,34,0.75,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.5,1.0,1.5,21.003823279524212,11.0,39,2022-08-22,2023-06-26,308,0.9743589743589743,0.9487179487179487,0.8717948717948718,0.8205128205128205,0.8461538461538461,0.0,0.8461538461538461,0.8461538461538461,20.0,7.897435897435898,1,0,0,1,0,1,1,1,8.105263157894736,0,0,0,0,1,0,0,HIGH,1
225,1,0,0,0,0,1,12.0,0,0,1,0,1,0,Unknown,LA,54,2021-10-26,2023-04-11,532,0.9814814814814815,0.9629629629629629,0.9074074074074074,0.8703703703703703,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,27.5,9.851851851851851,1,0,0,0,0,0,0,0,0,1,0,0,1,0,10.037735849056604,0,0,0,0,0,0,0,0,1,0,15,2021-10-28 15:34:16+00:00,2023-01-05 16:52:33+00:00,5,10,434,0.9333333333333333,0.8666666666666667,0.6666666666666666,0.5333333333333333,1.0,0.0,1.0,1.0,8.0,2.2666666666666666,5.733333333333333,32.00101954120645,30.642857142857142,1,2022-07-06,2022-07-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,101.44563358772535,0,0,1,0,0,0,0,HIGH,1
832,1,0,0,0,0,0,1.0,0,0,0,0,1,0,Unknown,CA,8,2021-05-12,2022-11-21,558,0.875,0.75,0.375,0.125,0.25,0.0,0.25,0.25,4.5,69.75,1,0,0,0,0,0,0,0,0,1,0,0,1,0,79.71428571428571,0,0,0,0,0,0,0,0,1,0,1,2021-05-14 16:31:59+00:00,2021-05-14 16:31:59+00:00,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.01529311809686,123.51027774946985,21,2021-02-24,2023-08-03,890,0.9523809523809523,0.9047619047619048,0.7619047619047619,0.6666666666666666,0.7142857142857143,0.0,0.7142857142857143,0.7142857142857143,11.0,42.38095238095238,1,0,1,1,0,1,1,1,44.5,0,0,0,0,1,0,0,HIGH,0
1006,1,0,0,0,0,1,5.0,0,0,0,0,1,0,Unknown,FL,270,2021-05-28,2024-01-05,952,0.9962962962962963,0.9925925925925926,0.9814814814814815,0.9740740740740741,0.9777777777777777,0.0,0.9777777777777777,0.9777777777777777,135.5,3.525925925925926,1,0,0,0,1,0,0,0,0,1,0,0,1,0,3.5390334572490705,0,0,0,0,0,0,0,0,1,0,5,2021-05-28 16:38:32+00:00,2021-09-29 14:06:17+00:00,3,2,123,0.8,0.6,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,34.80305862361937,30.75,1480,2021-05-27,2024-03-04,1012,0.9993243243243243,0.9986486486486487,0.9966216216216216,0.9952702702702703,0.995945945945946,0.0,0.995945945945946,0.995945945945946,740.5,0.6837837837837838,1,1,1,1,1,1,1,1,0.6842461122379987,0,0,0,0,1,0,0,HIGH,0
1505,1,0,0,0,0,0,10.0,0,0,0,0,1,0,Unknown,MA,32,2021-05-11,2023-03-08,666,0.96875,0.9375,0.84375,0.78125,0.8125,0.0,0.8125,0.8125,16.5,20.8125,1,0,0,0,1,0,0,0,0,1,0,0,1,1,21.483870967741936,0,0,0,0,0,0,0,0,0,1,2,2023-03-01 19:48:33+00:00,2023-03-08 15:44:31+00:00,2,0,6,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,1.5,0.0,28.50764655904843,6.0,8,2022-01-30,2023-12-08,677,0.875,0.75,0.375,0.125,0.25,0.0,0.25,0.25,4.5,84.625,1,0,0,0,0,0,1,0,96.71428571428571,0,0,0,0,0,1,0,HIGH,0
1567,1,0,0,0,0,0,15.0,0,0,1,0,1,0,Unknown,MD,3,2022-08-24,2023-11-13,446,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,148.66666666666666,1,0,0,0,0,0,0,0,0,1,0,0,0,1,223.0,0,0,0,0,0,0,0,0,0,1,21,2022-08-31 15:07:01+00:00,2023-11-03 18:32:12+00:00,8,13,429,0.9523809523809523,0.9047619047619048,0.7619047619047619,0.6666666666666666,1.0,0.0,1.0,1.0,11.0,4.571428571428571,6.428571428571429,22.52453776752842,21.1,1,2023-07-13,2023-07-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,101.44563358772535,0,0,0,0,1,0,0,HIGH,0
1999,1,0,0,0,0,0,1.0,0,0,0,0,1,0,Unknown,NJ,1,2021-08-28,2021-08-28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,1,2021-09-01 17:47:42+00:00,2021-09-01 17:47:42+00:00,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,51.01529311809686,123.51027774946985,8,2021-02-08,2024-01-24,1080,0.875,0.75,0.375,0.125,0.25,0.0,0.25,0.25,4.5,135.0,1,0,0,1,0,1,1,0,154.28571428571428,0,0,0,0,0,1,0,HIGH,0
2347,1,0,0,0,0,1,150.0,0,0,0,1,0,1,Unknown,ON,1,2023-05-31,2023-05-31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,5,2023-05-31 18:02:35+00:00,2023-10-23 14:37:01+00:00,0,5,144,0.8,0.6,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,39.00305862361937,36.0,3,2023-12-04,2024-03-03,90,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,1,0,0,0,0,1,1,0,45.0,0,0,0,0,1,0,0,HIGH,0
60,1,0,0,0,0,0,12.0,0,0,0,0,1,0,TransportationWarehousing,TX,7,2022-05-18,2023-08-23,462,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,4.0,66.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,77.0,0,0,0,0,0,0,0,0,1,0,5,2020-07-31 21:04:20+00:00,2023-03-16 21:18:11+00:00,1,4,958,0.8,0.6,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.8,2.2,201.20305862361937,238.75,31,2022-03-29,2023-11-27,608,0.967741935483871,0.9354838709677419,0.8387096774193549,0.7741935483870968,0.8064516129032258,0.0,0.8064516129032258,0.8064516129032258,16.0,19.612903225806452,1,1,1,0,0,1,1,1,20.266666666666666,0,0,0,0,0,0,1,HIGH,1
82,1,0,0,0,0,0,20.0,0,0,1,0,1,0,TransportationWarehousing,NE,1,2021-11-15,2021-11-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,3,2023-09-13 13:04:45+00:00,2023-11-16 19:08:58+00:00,3,0,64,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,38.33843103936562,32.0,1,2023-09-28,2023-09-28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,101.44563358772535,0,0,0,0,0,1,0,HIGH,1
88,1,0,0,0,0,1,20.0,0,0,0,0,1,0,TransportationWarehousing,ME,14,2021-10-04,2024-03-05,883,0.9285714285714286,0.8571428571428571,0.6428571428571429,0.5,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,7.5,63.07142857142857,1,0,0,1,1,0,1,0,0,1,0,0,1,1,67.92307692307692,0,0,0,0,1,0,0,0,0,0,4,2021-10-04 14:05:45+00:00,2023-12-19 21:23:53+00:00,1,3,806,0.75,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.5,0.5,2.0,214.25382327952423,268.6666666666667,4,2023-03-21,2023-10-10,203,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,50.75,1,0,0,0,0,0,1,1,67.66666666666667,0,0,0,0,0,1,0,HIGH,1
91,0,0,0,0,0,1,22.0,0,0,1,0,1,0,TransportationWarehousing,RI,6,2021-07-29,2024-02-15,931,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,3.5,155.16666666666666,1,0,1,0,0,0,0,0,0,0,0,0,1,0,186.2,0,0,0,0,0,0,0,0,1,0,9,2022-01-07 15:55:17+00:00,2024-02-15 18:37:30+00:00,1,8,769,0.8888888888888888,0.7777777777777778,0.4444444444444444,0.2222222222222222,1.0,0.0,1.0,1.0,5.0,0.1111111111111111,4.888888888888889,90.89058812423299,95.875,31,2021-06-23,2022-07-27,399,0.967741935483871,0.9354838709677419,0.8387096774193549,0.7741935483870968,0.8064516129032258,0.0,0.8064516129032258,0.8064516129032258,16.0,12.870967741935484,1,1,1,1,0,1,1,1,13.3,0,0,0,0,1,0,0,HIGH,1
